qseqid,sseqid,qstart,qend,sstart,send,evalue,bitscore,pident,qcovs,accession,taxonomy,fam,spec,barcode,group,Specific,reads,barcode,total,obs_perc,exp_group,obs_group,Pellet_ ID,Primer,Extract,Location,Morph_ID,Expected,Expected_main,exp_ind
consensus_SQK-RBK114-96_barcode92_0_12(165),gi|2746294705|dbj|AP031573.1|,1,165,824,988,2.07E-78,305,100,99,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,92,Other,Bacteria,165,92,26999,0.006111337,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Petrel,0
consensus_SQK-RBK114-96_barcode92_0_37(10),gi|2746294705|dbj|AP031573.1|,1,122,792,913,1.10E-54,226,100,100,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,92,Other,Bacteria,10,92,26999,0.000370384,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Petrel,0
consensus_SQK-RBK114-96_barcode92_0_50(52),gi|2243791475|emb|OW971873.1|,1,196,1608,1804,6.87E-94,357,99.492,100,OW971873.1,Mucor piriformis,Mucor,piriformis,92,Other,Bacteria,52,92,26999,0.001925997,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Storm petrel,0
consensus_SQK-RBK114-96_barcode92_0_5(91),gi|2653376484|gb|CP142422.1|,1,126,1481034,1481159,6.87E-57,233,100,100,CP142422.1,Chryseobacterium sp. MYb264,Chryseobacterium,sp.,92,Other,Bacteria,91,92,26999,0.003370495,0,1,5-10,MarVer,No wash,St Kilda,3088,"100% bird, adult storm petrel",Petrel,0
consensus_SQK-RBK114-96_barcode94_0_58(39),gi|1588047929|gb|CP037427.1|,1,237,242306,242542,1.39E-111,416,98.312,100,CP037427.1,Myroides odoratimimus,Myroides,odoratimimus,94,Other,Bacteria,39,94,17330,0.002250433,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_3_2(12),gi|2746294705|dbj|AP031573.1|,4,147,776,919,8.34E-67,267,100,97,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,94,Other,Bacteria,12,94,17330,0.000692441,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_2_0(12),gi|2625487128|gb|CP139139.1|,2,344,140865,140523,2.52E-175,628,99.708,99,CP139139.1,Chryseobacterium sp. HR92,Chryseobacterium,sp.,94,Other,Bacteria,12,94,17330,0.000692441,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_3_1(57),gi|2324023847|gb|CP110010.1|,2,216,700290,700504,4.51E-106,398,100,99,CP110010.1,Flavobacterium sp. N501239,Flavobacterium,sp.,94,Other,Bacteria,57,94,17330,0.003289094,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_3_0(17),gi|2745759270|dbj|AP031610.1|,1,155,1292068,1291914,6.80E-73,287,100,100,AP031610.1,Elizabethkingia anophelis,Elizabethkingia,anophelis,94,Other,Bacteria,17,94,17330,0.000980958,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",fulmar,0
consensus_SQK-RBK114-96_barcode94_0_5(22),gi|2625487128|gb|CP139139.1|,1,127,140649,140523,1.91E-57,235,100,100,CP139139.1,Chryseobacterium sp. HR92,Chryseobacterium,sp.,94,Other,Bacteria,22,94,17330,0.001269475,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_26(101),gi|1588047929|gb|CP037427.1|,8,291,242259,242542,6.13E-136,497,98.239,97,CP037427.1,Myroides odoratimimus,Myroides,odoratimimus,94,Other,Bacteria,101,94,17330,0.005828044,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_36(89),gi|1588047929|gb|CP037427.1|,3,369,242173,242539,2.73E-175,628,97.548,99,CP037427.1,Myroides odoratimimus,Myroides,odoratimimus,94,Other,Bacteria,89,94,17330,0.005135603,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_16(33),gi|1588047929|gb|CP037427.1|,1,125,2364221,2364097,2.42E-56,231,100,100,CP037427.1,Myroides odoratimimus,Myroides,odoratimimus,94,Other,Bacteria,33,94,17330,0.001904212,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_12(39),gi|2062617959|dbj|AP024749.1|,1,218,1224210,1223993,2.17E-104,392,99.083,98,AP024749.1,Flavobacterium okayamense,Flavobacterium,okayamense,94,Other,Bacteria,39,94,17330,0.002250433,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_22(79),gi|1588047929|gb|CP037427.1|,1,204,242339,242542,2.57E-93,355,98.039,100,CP037427.1,Myroides odoratimimus,Myroides,odoratimimus,94,Other,Bacteria,79,94,17330,0.004558569,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_33(27),gi|2625487128|gb|CP139139.1|,1,150,140672,140523,3.92E-70,278,100,100,CP139139.1,Chryseobacterium sp. HR92,Chryseobacterium,sp.,94,Other,Bacteria,27,94,17330,0.001557992,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",,0
consensus_SQK-RBK114-96_barcode94_0_57(24),gi|1588047929|gb|CP037427.1|,1,157,242339,242495,2.50E-67,268,97.452,100,CP037427.1,Myroides odoratimimus,Myroides,odoratimimus,94,Other,Bacteria,24,94,17330,0.001384882,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_8(32),gi|2746294705|dbj|AP031573.1|,1,128,1023,1150,5.38E-58,237,100,100,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,94,Other,Bacteria,32,94,17330,0.001846509,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",,0
consensus_SQK-RBK114-96_barcode94_0_38(16),gi|2625487128|gb|CP139139.1|,1,201,140723,140523,2.51E-98,372,100,100,CP139139.1,Chryseobacterium sp. HR92,Chryseobacterium,sp.,94,Other,Bacteria,16,94,17330,0.000923254,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",,0
consensus_SQK-RBK114-96_barcode94_0_10(68),gi|1588047929|gb|CP037427.1|,2,174,242371,242543,3.64E-76,298,97.688,99,CP037427.1,Myroides odoratimimus,Myroides,odoratimimus,94,Other,Bacteria,68,94,17330,0.003923832,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_61(51),gi|1995735042|gb|CP071008.1|,8,309,1020,720,1.08E-143,523,98.013,97,CP071008.1,Flavobacterium columnare,Flavobacterium,columnare,94,Other,Bacteria,51,94,17330,0.002942874,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_71(87),gi|2512755033|gb|CP125987.1|,1,338,242311,242649,1.52E-157,569,97.05,100,CP125987.1,Myroides odoratimimus,Myroides,odoratimimus,94,Other,Bacteria,87,94,17330,0.005020196,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_73(170),gi|2653196683|gb|CP108396.1|,22,61,8933486,8933524,7.23E-07,67.6,97.5,81,CP108396.1,Streptomyces sp. NBC_01310,Streptomyces,sp.,94,Other,Bacteria,170,94,17330,0.009809579,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_23(39),gi|2324023887|gb|CP110009.1|,1,204,1596764,1596561,1.19E-96,366,99.02,100,CP110009.1,Flavobacterium sp. N3904,Flavobacterium,sp.,94,Other,Bacteria,39,94,17330,0.002250433,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_3(2840),gi|2653196683|gb|CP108396.1|,22,61,8933486,8933524,8.43E-07,67.6,97.5,83,CP108396.1,Streptomyces sp. NBC_01310,Streptomyces,sp.,94,Other,Bacteria,2840,94,17330,0.163877669,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_39(57),gi|1995735042|gb|CP071008.1|,1,264,719,981,1.20E-122,453,97.727,100,CP071008.1,Flavobacterium columnare,Flavobacterium,columnare,94,Other,Bacteria,57,94,17330,0.003289094,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_68(16),gi|1527200821|gb|CP034160.1|,1,164,2679686,2679523,7.25E-78,303,100,100,CP034160.1,Epilithonimonas vandammei,Epilithonimonas,vandammei,94,Other,Bacteria,16,94,17330,0.000923254,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_20(24),gi|2575820137|emb|OY730256.1|,1,215,77936,78150,9.72E-103,387,99.07,100,OY730256.1,uncultured Flavobacterium sp.,uncultured,Flavobacterium,94,Other,Bacteria,24,94,17330,0.001384882,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_34(50),gi|1995735042|gb|CP071008.1|,1,216,802,1016,4.58E-96,364,97.222,100,CP071008.1,Flavobacterium columnare,Flavobacterium,columnare,94,Other,Bacteria,50,94,17330,0.00288517,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_63(543),gi|2653196683|gb|CP108396.1|,16,55,8933486,8933524,7.31E-07,67.6,97.5,86,CP108396.1,Streptomyces sp. NBC_01310,Streptomyces,sp.,94,Other,Bacteria,543,94,17330,0.031332949,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_54(21),gi|1588047929|gb|CP037427.1|,9,148,2364236,2364097,1.40E-64,259,100,98,CP037427.1,Myroides odoratimimus,Myroides,odoratimimus,94,Other,Bacteria,21,94,17330,0.001211771,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_29(45),gi|1588047929|gb|CP037427.1|,1,181,242339,242519,1.37E-80,313,97.79,99,CP037427.1,Myroides odoratimimus,Myroides,odoratimimus,94,Other,Bacteria,45,94,17330,0.002596653,0,0.266012695,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",Fulmar,0
consensus_SQK-RBK114-96_barcode94_0_60(2630),gi|1910804032|gb|MN356131.1|,1,176,2400,2225,7.87E-83,320,99.432,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,94,Seabird,Northern fulmar,2630,94,17330,0.151759954,1,0.733987305,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",fulmar,1
consensus_SQK-RBK114-96_barcode94_0_0(288),gi|1910804032|gb|MN356131.1|,1,103,2328,2226,1.45E-42,185,99.029,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,94,Seabird,Northern fulmar,288,94,17330,0.01661858,1,0.733987305,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",fulmar,1
consensus_SQK-RBK114-96_barcode94_0_30(112),gi|1910804032|gb|MN356131.1|,65,295,2457,2226,1.81E-106,399,97.845,78,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,94,Seabird,Northern fulmar,112,94,17330,0.006462781,1,0.733987305,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",fulmar,1
consensus_SQK-RBK114-96_barcode94_0_2(148),gi|1910804032|gb|MN356131.1|,1,119,2368,2250,2.33E-51,215,99.16,98,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,94,Seabird,Northern fulmar,148,94,17330,0.008540104,1,0.733987305,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",fulmar,1
consensus_SQK-RBK114-96_barcode94_0_25(64),gi|1910804032|gb|MN356131.1|,1,112,2400,2289,3.49E-49,207,100,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,94,Seabird,Northern fulmar,64,94,17330,0.003693018,1,0.733987305,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",fulmar,1
consensus_SQK-RBK114-96_barcode94_0_19(163),gi|1910804032|gb|MN356131.1|,1,103,2444,2342,3.11E-44,191,100,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,94,Seabird,Northern fulmar,163,94,17330,0.009405655,1,0.733987305,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",fulmar,1
consensus_SQK-RBK114-96_barcode94_0_15(163),gi|1910804032|gb|MN356131.1|,1,126,2400,2274,3.17E-55,228,99.213,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,94,Seabird,Northern fulmar,163,94,17330,0.009405655,1,0.733987305,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",fulmar,1
consensus_SQK-RBK114-96_barcode94_0_9(602),gi|1910804032|gb|MN356131.1|,1,121,2444,2324,3.92E-54,224,100,99,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,94,Seabird,Northern fulmar,602,94,17330,0.03473745,1,0.733987305,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",fulmar,1
consensus_SQK-RBK114-96_barcode94_0_62(441),gi|1910804032|gb|MN356131.1|,1,124,2349,2226,4.01E-54,224,99.194,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,94,Seabird,Northern fulmar,441,94,17330,0.025447201,1,0.733987305,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",fulmar,1
consensus_SQK-RBK114-96_barcode94_0_1(480),gi|1910804032|gb|MN356131.1|,1,151,2276,2426,1.10E-70,279,100,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,94,Seabird,Northern fulmar,480,94,17330,0.027697634,1,0.733987305,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",fulmar,1
consensus_SQK-RBK114-96_barcode94_0_67(1691),gi|1910804032|gb|MN356131.1|,2,195,2252,2445,4.12E-91,348,98.969,98,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,94,Seabird,Northern fulmar,1691,94,17330,0.097576457,1,0.733987305,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",fulmar,1
consensus_SQK-RBK114-96_barcode94_0_70(5135),gi|1910804032|gb|MN356131.1|,1,219,2444,2226,1.28E-106,399,99.543,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,94,Seabird,Northern fulmar,5135,94,17330,0.296306982,1,0.733987305,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",fulmar,1
consensus_SQK-RBK114-96_barcode94_0_64(14),gi|1910804032|gb|MN356131.1|,76,251,2253,2428,1.20E-82,320,99.432,70,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,94,Seabird,Northern fulmar,14,94,17330,0.000807848,1,0.733987305,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",fulmar,1
consensus_SQK-RBK114-96_barcode94_0_53(789),gi|1910804032|gb|MN356131.1|,1,147,2397,2250,3.84E-65,261,98.649,100,MN356131.1,Fulmarus glacialis,Fulmarus,glacialis,94,Seabird,Northern fulmar,789,94,17330,0.045527986,1,0.733987305,5-11,MarVer,PBS twice,St Kilda,3089,"100% bird, chick fulmar",fulmar,1
consensus_SQK-RBK114-96_barcode95_0_21(21),gi|1799624602|gb|MN122923.1|,3,232,2475,2246,2.28E-114,425,100,99,MN122923.1,Sprattus sprattus,Sprattus,sprattus,95,Fish,Sprat,21,95,10613,0.001978705,0,0.004616979,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",auk,0
consensus_SQK-RBK114-96_barcode95_0_20(28),gi|1799624602|gb|MN122923.1|,2,183,2427,2246,8.23E-88,337,100,99,MN122923.1,Sprattus sprattus,Sprattus,sprattus,95,Fish,Sprat,28,95,10613,0.002638274,0,0.004616979,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",auk,0
consensus_SQK-RBK114-96_barcode95_0_10(24),gi|1057916935|gb|CP012388.1|,1,138,2975035,2975172,3.59E-60,244,98.551,100,CP012388.1,Flavobacterium psychrophilum,Flavobacterium,psychrophilum,95,Other,Bacteria,24,95,10613,0.002261378,0,0.061528314,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",Auk,0
consensus_SQK-RBK114-96_barcode95_1_7(33),gi|2493280413|gb|CP114291.2|,1,216,1347697,1347482,1.27E-106,399,100,99,CP114291.2,Flavobacterium eburneipallidum,Flavobacterium,eburneipallidum,95,Other,Bacteria,33,95,10613,0.003109394,0,0.061528314,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",Auk,0
consensus_SQK-RBK114-96_barcode95_1_5(50),gi|1616390602|gb|CP038810.1|,3,294,1236014,1235723,2.25E-145,529,99.315,97,CP038810.1,Flavobacterium sangjuense,Flavobacterium,sangjuense,95,Other,Bacteria,50,95,10613,0.004711203,0,0.061528314,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",Auk,0
consensus_SQK-RBK114-96_barcode95_0_8(197),gi|2653196683|gb|CP108396.1|,17,54,38,1,5.70E-08,71.3,100,85,CP108396.1,Streptomyces sp. NBC_01310,Streptomyces,sp.,95,Other,Bacteria,197,95,10613,0.018562141,0,0.061528314,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",Auk,0
consensus_SQK-RBK114-96_barcode95_1_1(48),gi|1712897335|gb|CP042170.1|,1,219,22136,22355,1.29E-106,399,99.545,100,CP042170.1,Flavobacterium sp. KBS0721,Flavobacterium,sp.,95,Other,Bacteria,48,95,10613,0.004522755,0,0.061528314,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",Auk,0
consensus_SQK-RBK114-96_barcode95_1_0(9),gi|1057916935|gb|CP012388.1|,1,143,2975095,2974953,1.35E-64,259,99.301,100,CP012388.1,Flavobacterium psychrophilum,Flavobacterium,psychrophilum,95,Other,Bacteria,9,95,10613,0.000848017,0,0.061528314,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",Auk,0
consensus_SQK-RBK114-96_barcode95_0_23(12),gi|1078660911|gb|CP017479.1|,1,152,71231,71381,5.21E-69,274,99.342,100,CP017479.1,Flavobacterium gilvum,Flavobacterium,gilvum,95,Other,Bacteria,12,95,10613,0.001130689,0,0.061528314,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",Auk,0
consensus_SQK-RBK114-96_barcode95_1_3(33),gi|1616390602|gb|CP038810.1|,1,199,1235893,1235694,1.53E-90,346,98,99,CP038810.1,Flavobacterium sangjuense,Flavobacterium,sangjuense,95,Other,Bacteria,33,95,10613,0.003109394,0,0.061528314,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",Auk,0
consensus_SQK-RBK114-96_barcode95_0_11(32),gi|2626396696|gb|CP139420.1|,1,125,38379,38503,2.50E-56,231,100,98,CP139420.1,Flavobacterium sp. NG2,Flavobacterium,sp.,95,Other,Bacteria,32,95,10613,0.00301517,0,0.061528314,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",,0
consensus_SQK-RBK114-96_barcode95_1_2(25),gi|1057916935|gb|CP012388.1|,1,203,2975156,2974954,1.99E-94,359,98.522,100,CP012388.1,Flavobacterium psychrophilum,Flavobacterium,psychrophilum,95,Other,Bacteria,25,95,10613,0.002355602,0,0.061528314,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",Auk,0
consensus_SQK-RBK114-96_barcode95_1_6(62),gi|1450364207|gb|CP031557.1|,1,374,509489,509861,0,651,98.133,100,CP031557.1,Flavobacterium psychrotrophum,Flavobacterium,psychrotrophum,95,Other,Bacteria,62,95,10613,0.005841892,0,0.061528314,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",Auk,0
consensus_SQK-RBK114-96_barcode95_1_8(65),gi|1616390602|gb|CP038810.1|,1,292,1235984,1235691,6.21E-136,497,97.297,100,CP038810.1,Flavobacterium sangjuense,Flavobacterium,sangjuense,95,Other,Bacteria,65,95,10613,0.006124564,0,0.061528314,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",Auk,0
consensus_SQK-RBK114-96_barcode95_1_4(63),gi|1057916935|gb|CP012388.1|,1,254,2975078,2975330,9.02E-124,457,99.213,99,CP012388.1,Flavobacterium psychrophilum,Flavobacterium,psychrophilum,95,Other,Bacteria,63,95,10613,0.005936116,0,0.061528314,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",Auk,0
consensus_SQK-RBK114-96_barcode95_2_0(28),gi|2689249311|gb|OR243192.1|,58,288,2418,2188,1.77E-106,399,97.845,80,OR243192.1,Uria lomvia arra,Uria,lomvia,95,Seabird,Thick-billed murre,28,95,10613,0.002638274,1,0.933854706,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",auk,1
consensus_SQK-RBK114-96_barcode95_0_6(191),gi|2689249341|gb|OR243194.1|,1,141,2265,2406,1.71E-63,255,99.296,100,OR243194.1,Uria lomvia arra,Uria,lomvia,95,Seabird,Thick-billed murre,191,95,10613,0.017996796,1,0.933854706,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",auk,1
consensus_SQK-RBK114-96_barcode95_0_1(140),gi|2689249326|gb|OR243193.1|,1,151,2237,2387,1.11E-70,279,100,100,OR243193.1,Uria lomvia arra,Uria,lomvia,95,Seabird,Thick-billed murre,140,95,10613,0.013191369,1,0.933854706,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",auk,1
consensus_SQK-RBK114-96_barcode95_0_2(2748),gi|2689249311|gb|OR243192.1|,1,216,2405,2190,1.27E-106,399,100,100,OR243192.1,Uria lomvia arra,Uria,lomvia,95,Seabird,Thick-billed murre,2748,95,10613,0.25892773,1,0.933854706,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",auk,1
consensus_SQK-RBK114-96_barcode95_0_4(517),gi|2689249311|gb|OR243192.1|,1,137,2350,2214,5.91E-63,254,100,100,OR243192.1,Uria lomvia arra,Uria,lomvia,95,Seabird,Thick-billed murre,517,95,10613,0.048713842,1,0.933854706,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",auk,1
consensus_SQK-RBK114-96_barcode95_0_19(28),gi|2689249341|gb|OR243194.1|,1,127,2387,2261,1.95E-57,235,100,99,OR243194.1,Uria lomvia arra,Uria,lomvia,95,Seabird,Thick-billed murre,28,95,10613,0.002638274,1,0.933854706,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",auk,1
consensus_SQK-RBK114-96_barcode95_0_12(339),gi|2689249311|gb|OR243192.1|,1,144,2333,2190,8.12E-67,267,100,100,OR243192.1,Uria lomvia arra,Uria,lomvia,95,Seabird,Thick-billed murre,339,95,10613,0.031941958,1,0.933854706,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",auk,1
consensus_SQK-RBK114-96_barcode95_0_18(61),gi|2689249311|gb|OR243192.1|,70,231,2350,2189,1.43E-76,300,100,70,OR243192.1,Uria lomvia arra,Uria,lomvia,95,Seabird,Thick-billed murre,61,95,10613,0.005747668,1,0.933854706,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",auk,1
consensus_SQK-RBK114-96_barcode95_0_3(916),gi|2689249341|gb|OR243194.1|,1,169,2239,2406,2.15E-78,305,99.408,98,OR243194.1,Uria lomvia arra,Uria,lomvia,95,Seabird,Thick-billed murre,916,95,10613,0.086309243,1,0.933854706,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",auk,1
consensus_SQK-RBK114-96_barcode95_0_7(3700),gi|2689249311|gb|OR243192.1|,1,162,2350,2189,9.32E-77,300,100,100,OR243192.1,Uria lomvia arra,Uria,lomvia,95,Seabird,Thick-billed murre,3700,95,10613,0.34862904,1,0.933854706,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",auk,1
consensus_SQK-RBK114-96_barcode95_0_14(44),gi|2689249341|gb|OR243194.1|,1,113,2350,2238,9.93E-50,209,100,100,OR243194.1,Uria lomvia arra,Uria,lomvia,95,Seabird,Thick-billed murre,44,95,10613,0.004145859,1,0.933854706,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",auk,1
consensus_SQK-RBK114-96_barcode95_0_9(73),gi|2689249311|gb|OR243192.1|,5,165,2373,2213,3.43E-76,298,100,97,OR243192.1,Uria lomvia arra,Uria,lomvia,95,Seabird,Thick-billed murre,73,95,10613,0.006878357,1,0.933854706,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",auk,1
consensus_SQK-RBK114-96_barcode95_0_13(28),gi|2689249341|gb|OR243194.1|,1,100,2405,2306,1.39E-42,185,100,100,OR243194.1,Uria lomvia arra,Uria,lomvia,95,Seabird,Thick-billed murre,28,95,10613,0.002638274,1,0.933854706,5-35,MarVer,PBS twice,St Kilda,3113,"100% bird, chick auk",auk,1
